timestamp,open,high,low,close,volume
2026-01-02 16:00:00,89567.5,89684.0,89566.5,89659.5,94156.0
2026-01-02 16:15:00,89668.0,89722.5,89587.5,89627.0,62395.0
2026-01-02 16:30:00,89628.0,89646.0,89476.5,89494.5,102037.0
2026-01-02 16:45:00,89493.5,89529.0,89316.0,89339.0,123281.0
2026-01-02 17:00:00,89338.0,89512.0,89338.0,89494.5,76048.0
2026-01-02 17:15:00,89495.5,89539.0,89451.5,89466.5,74455.0
2026-01-02 17:30:00,89467.5,89503.0,89346.5,89444.5,69775.0
2026-01-02 17:45:00,89443.5,89559.0,89395.0,89423.5,76617.0
2026-01-02 18:00:00,89424.5,89509.5,89386.5,89482.0,36074.0
2026-01-02 18:15:00,89482.0,89531.5,89368.5,89368.5,51024.0
2026-01-02 18:30:00,89368.5,89487.5,89346.0,89430.0,52619.0
2026-01-02 18:45:00,89435.0,89664.5,89435.0,89514.0,155299.0
2026-01-02 19:00:00,89520.0,89548.5,89363.5,89416.0,89076.0
2026-01-02 19:15:00,89417.0,89497.0,89273.5,89320.0,170151.0
2026-01-02 19:30:00,89320.0,89364.0,89087.0,89115.0,355225.0
2026-01-02 19:45:00,89115.0,89136.5,88688.5,88870.5,559572.0
2026-01-02 20:00:00,88870.0,89474.0,88440.5,89364.5,738947.0
2026-01-02 20:15:00,89365.5,90136.0,89096.5,89545.5,735555.0
2026-01-02 20:30:00,89549.0,89838.5,89051.0,89138.0,468445.0
2026-01-02 20:45:00,89138.0,89343.0,88765.0,89109.0,446430.0
2026-01-02 21:00:00,89109.0,89762.5,89037.0,89724.5,357465.0
2026-01-02 21:15:00,89718.5,89859.0,89261.0,89382.5,330558.0
2026-01-02 21:30:00,89381.5,89752.0,89163.0,89748.0,302813.0
2026-01-02 21:45:00,89748.0,90170.0,89698.0,90013.5,401113.0
2026-01-02 22:00:00,90028.0,90788.0,90020.5,90100.5,747855.0
2026-01-02 22:15:00,90100.0,90414.0,89858.0,90342.5,480341.0
2026-01-02 22:30:00,90343.0,90723.0,90332.0,90588.0,379696.0
2026-01-02 22:45:00,90585.0,90946.0,90485.0,90560.5,404095.0
2026-01-02 23:00:00,90543.0,90647.0,90308.5,90478.5,211087.0
2026-01-02 23:15:00,90477.5,90529.5,90140.0,90329.5,190320.0
2026-01-02 23:30:00,90329.5,90522.5,90186.0,90310.0,187341.0
2026-01-02 23:45:00,90315.0,90520.0,90211.0,90262.5,124496.0
2026-01-03 00:00:00,90261.5,90286.0,89935.5,89976.5,241961.0
2026-01-03 00:15:00,89976.5,90062.0,89519.0,89744.0,333318.0
2026-01-03 00:30:00,89743.5,89976.0,89618.5,89947.5,133798.0
2026-01-03 00:45:00,89948.5,90130.0,89808.5,89923.0,142735.0
2026-01-03 01:00:00,89934.0,90049.5,89849.0,89969.0,66336.0
2026-01-03 01:15:00,89992.5,90090.0,89833.5,89883.5,48817.0
2026-01-03 01:30:00,89873.0,90047.0,89752.0,90041.5,66651.0
2026-01-03 01:45:00,90037.0,90050.0,89843.0,89859.5,41352.0
2026-01-03 02:00:00,89858.5,89926.5,89767.5,89862.5,27130.0
2026-01-03 02:15:00,89876.0,89902.0,89596.5,89757.5,72200.0
2026-01-03 02:30:00,89703.5,89799.5,89696.0,89773.5,20907.0
2026-01-03 02:45:00,89761.5,89999.0,89761.5,89955.0,36875.0
2026-01-03 03:00:00,89955.0,89956.0,89837.0,89910.0,23455.0
2026-01-03 03:15:00,89919.0,90155.0,89873.5,90024.0,33035.0
2026-01-03 03:30:00,90025.0,90313.5,89983.5,90082.0,42308.0
2026-01-03 03:45:00,90081.0,90188.5,90048.5,90086.5,20525.0
2026-01-03 04:00:00,90084.5,90306.5,90018.5,90271.5,34082.0
2026-01-03 04:15:00,90272.5,90376.0,90143.0,90163.5,37863.0
2026-01-03 04:30:00,90153.5,90168.0,90054.0,90054.0,14142.0
2026-01-03 04:45:00,90055.0,90098.5,89886.5,89895.0,23468.0
2026-01-03 05:00:00,89905.5,89956.0,89858.5,89924.0,17825.0
2026-01-03 05:15:00,89924.0,90003.0,89883.0,89960.5,14853.0
2026-01-03 05:30:00,89960.5,90103.5,89957.0,90007.0,22805.0
2026-01-03 05:45:00,90001.5,90063.5,89923.0,90046.0,18680.0
2026-01-03 06:00:00,90038.5,90072.5,89985.5,90035.5,10526.0
2026-01-03 06:15:00,90034.5,90159.5,90021.0,90123.5,21855.0
2026-01-03 06:30:00,90122.5,90207.0,90101.5,90207.0,22862.0
2026-01-03 06:45:00,90206.0,90207.0,90031.5,90042.0,23015.0
2026-01-03 07:00:00,90041.0,90153.5,90041.0,90133.0,17397.0
2026-01-03 07:15:00,90133.0,90264.5,90133.0,90242.5,31219.0
2026-01-03 07:30:00,90242.5,90242.5,90094.0,90126.0,32506.0
2026-01-03 07:45:00,90126.0,90235.0,90109.5,90230.0,26618.0
2026-01-03 08:00:00,90230.0,90303.0,90200.0,90269.5,31109.0
2026-01-03 08:15:00,90268.5,90376.0,90266.5,90300.0,41619.0
2026-01-03 08:30:00,90301.0,90329.5,90166.5,90180.5,42264.0
2026-01-03 08:45:00,90189.5,90259.0,90159.0,90185.0,28254.0
2026-01-03 09:00:00,90185.0,90244.5,90159.0,90244.5,25289.0
2026-01-03 09:15:00,90244.5,90357.0,90225.5,90290.0,51554.0
2026-01-03 09:30:00,90288.5,90459.0,90209.0,90210.0,71580.0
2026-01-03 09:45:00,90209.0,90269.5,90209.0,90210.0,49596.0
2026-01-03 10:00:00,90210.0,90247.0,90001.0,90043.5,102756.0
2026-01-03 10:15:00,90042.5,90147.0,90042.5,90130.5,70441.0
2026-01-03 10:30:00,90143.5,90167.5,90000.5,90014.0,50788.0
2026-01-03 10:45:00,90013.5,90046.5,89971.0,89985.0,69341.0
2026-01-03 11:00:00,89984.0,90026.0,89879.5,89916.5,97506.0
2026-01-03 11:15:00,89916.5,90005.5,89886.5,89999.0,53506.0
2026-01-03 11:30:00,89999.0,90102.0,89985.5,90046.0,62599.0
2026-01-03 11:45:00,90046.0,90071.0,89932.5,89946.0,52546.0
2026-01-03 12:00:00,89946.0,90009.0,89841.5,89848.0,76318.0
2026-01-03 12:15:00,89847.0,89875.5,89811.0,89836.0,80771.0
2026-01-03 12:30:00,89836.0,89922.5,89719.0,89735.5,104381.0
2026-01-03 12:45:00,89736.5,89739.0,89374.5,89385.0,282152.0
2026-01-03 13:00:00,89385.0,89563.5,89269.5,89526.0,148809.0
2026-01-03 13:15:00,89526.0,89559.5,89428.0,89544.0,89106.0
2026-01-03 13:30:00,89545.0,89680.0,89389.5,89493.5,142900.0
2026-01-03 13:45:00,89494.5,89806.0,89476.5,89703.5,132925.0
2026-01-03 14:00:00,89702.5,89796.0,89631.0,89764.5,87829.0
2026-01-03 14:15:00,89764.5,89805.0,89626.0,89633.5,66701.0
2026-01-03 14:30:00,89633.5,89687.5,89608.5,89648.0,45148.0
2026-01-03 14:45:00,89647.0,89823.0,89590.5,89770.5,68961.0
2026-01-03 15:00:00,89770.5,89953.0,89744.0,89901.0,134288.0
2026-01-03 15:15:00,89902.0,89918.0,89745.5,89765.5,65513.0
2026-01-03 15:30:00,89764.5,89771.0,89672.5,89696.0,70945.0
2026-01-03 15:45:00,89696.0,89770.0,89688.5,89756.5,31618.0
2026-01-03 16:00:00,89756.5,89842.0,89712.0,89791.0,52964.0
2026-01-03 16:15:00,89790.0,89798.5,89714.5,89721.0,34906.0
2026-01-03 16:30:00,89724.0,89740.5,89635.5,89658.0,64922.0
2026-01-03 16:45:00,89658.0,89717.0,89647.0,89685.5,31772.0
2026-01-03 17:00:00,89685.5,89745.0,89653.0,89734.5,40523.0
2026-01-03 17:15:00,89734.5,89760.0,89679.0,89714.5,34672.0
2026-01-03 17:30:00,89715.5,89715.5,89627.5,89642.5,41896.0
2026-01-03 17:45:00,89643.5,89764.0,89643.5,89763.5,39501.0
2026-01-03 18:00:00,89763.5,89773.0,89715.0,89763.5,34187.0
2026-01-03 18:15:00,89763.5,90025.0,89756.0,90011.5,202454.0
2026-01-03 18:30:00,90011.5,90011.5,89887.5,89894.5,69695.0
2026-01-03 18:45:00,89895.0,90036.5,89895.0,89937.5,74318.0
2026-01-03 19:00:00,89938.5,90017.0,89910.5,89929.5,54972.0
2026-01-03 19:15:00,89929.5,90029.5,89929.5,89980.5,41502.0
2026-01-03 19:30:00,89981.5,90029.0,89924.0,90029.0,70442.0
2026-01-03 19:45:00,90029.0,90210.5,89993.0,90157.5,197908.0
2026-01-03 20:00:00,90157.5,90209.5,90115.0,90126.0,111856.0
2026-01-03 20:15:00,90126.0,90138.5,90015.5,90101.0,113085.0
2026-01-03 20:30:00,90101.0,90101.0,89971.0,89985.0,87933.0
2026-01-03 20:45:00,89984.0,90059.5,89940.0,90040.0,76123.0
2026-01-03 21:00:00,90039.5,90097.0,89959.0,89969.5,63512.0
2026-01-03 21:15:00,89968.5,89991.0,89929.0,89937.0,52649.0
2026-01-03 21:30:00,89940.0,90009.0,89928.5,89983.5,53721.0
2026-01-03 21:45:00,89983.0,90063.0,89873.0,90030.0,158109.0
2026-01-03 22:00:00,90029.0,90157.5,90029.0,90097.0,122285.0
2026-01-03 22:15:00,90097.0,90198.5,90065.5,90073.5,122393.0
2026-01-03 22:30:00,90073.5,90099.0,89997.0,90036.0,83280.0
2026-01-03 22:45:00,90037.0,90050.5,89990.5,90033.5,56039.0
2026-01-03 23:00:00,90033.5,90094.0,90033.5,90084.5,32072.0
2026-01-03 23:15:00,90085.5,90085.5,90029.0,90064.0,25209.0
2026-01-03 23:30:00,90065.5,90070.0,89999.5,90024.0,27439.0
2026-01-03 23:45:00,90014.5,90166.0,90010.5,90145.0,64435.0
2026-01-04 00:00:00,90144.0,90165.5,90099.5,90113.0,35459.0
2026-01-04 00:15:00,90113.0,90139.0,90083.5,90115.0,19244.0
2026-01-04 00:30:00,90110.5,90110.5,90030.0,90039.5,31209.0
2026-01-04 00:45:00,90040.5,90129.5,90040.5,90128.5,14078.0
2026-01-04 01:00:00,90128.0,90128.0,90090.0,90105.0,9191.0
2026-01-04 01:15:00,90104.0,90105.0,90082.0,90101.5,5351.0
2026-01-04 01:30:00,90101.5,90105.5,89984.5,90039.5,32470.0
2026-01-04 01:45:00,90038.5,90099.0,90038.5,90098.0,15787.0
2026-01-04 02:00:00,90099.0,90300.5,90098.0,90239.5,91990.0
2026-01-04 02:15:00,90239.5,90349.5,90238.5,90342.0,48994.0
2026-01-04 02:30:00,90340.0,90394.0,90314.5,90346.5,42954.0
2026-01-04 02:45:00,90346.5,90459.5,90346.5,90446.0,73732.0
2026-01-04 03:00:00,90445.0,90726.0,90437.0,90576.0,133267.0
2026-01-04 03:15:00,90576.0,90577.0,90445.0,90539.0,39360.0
2026-01-04 03:30:00,90540.0,90540.0,90465.0,90493.5,14627.0
2026-01-04 03:45:00,90496.5,90721.5,90496.5,90590.5,30477.0
2026-01-04 04:00:00,90594.5,90693.0,90542.5,90581.0,34239.0
2026-01-04 04:15:00,90582.0,90593.0,90464.5,90567.0,23402.0
2026-01-04 04:30:00,90589.5,90641.0,90435.5,90515.0,21930.0
2026-01-04 04:45:00,90515.0,90659.5,90515.0,90600.0,23560.0
2026-01-04 05:00:00,90608.5,90674.5,90582.5,90628.5,17411.0
2026-01-04 05:15:00,90628.0,90628.0,90579.0,90604.5,10751.0
2026-01-04 05:30:00,90604.5,91606.5,90604.5,91381.5,271437.0
2026-01-04 05:45:00,91382.5,91436.5,91061.5,91068.5,69104.0
2026-01-04 06:00:00,91069.0,91239.5,91027.0,91140.5,59321.0
2026-01-04 06:15:00,91136.5,91450.0,91083.5,91311.0,78651.0
2026-01-04 06:30:00,91335.0,91461.5,91244.0,91258.5,68544.0
2026-01-04 06:45:00,91258.5,91284.0,91069.5,91098.5,63812.0
2026-01-04 07:00:00,91098.5,91150.5,90978.0,91064.0,74362.0
2026-01-04 07:15:00,91065.0,91237.5,90975.5,91199.0,68005.0
2026-01-04 07:30:00,91200.0,91275.0,91071.0,91095.0,53159.0
2026-01-04 07:45:00,91094.0,91199.5,91094.0,91182.0,40227.0
2026-01-04 08:00:00,91182.0,91245.0,91109.0,91137.5,53048.0
2026-01-04 08:15:00,91137.5,91148.5,91042.5,91108.0,33581.0
2026-01-04 08:30:00,91109.0,91331.5,91101.5,91309.0,79250.0
2026-01-04 08:45:00,91309.0,91309.0,91111.5,91138.0,64391.0
2026-01-04 09:00:00,91139.0,91242.0,91043.5,91215.0,62453.0
2026-01-04 09:15:00,91215.0,91310.5,91201.5,91201.5,44093.0
2026-01-04 09:30:00,91200.0,91291.5,91150.5,91283.5,51679.0
2026-01-04 09:45:00,91283.5,91473.0,91279.5,91340.0,120796.0
2026-01-04 10:00:00,91335.5,91565.5,91331.0,91480.0,117045.0
2026-01-04 10:15:00,91480.0,91496.5,91346.0,91363.5,72727.0
2026-01-04 10:30:00,91364.5,91381.5,91310.0,91350.5,43283.0
2026-01-04 10:45:00,91350.5,91447.5,91334.5,91422.0,51051.0
2026-01-04 11:00:00,91421.5,91448.0,91316.0,91357.0,55268.0
2026-01-04 11:15:00,91353.0,91459.5,91353.0,91447.0,39825.0
2026-01-04 11:30:00,91447.0,91764.5,91413.0,91632.0,225272.0
2026-01-04 11:45:00,91632.0,91774.0,91509.0,91509.0,140674.0
2026-01-04 12:00:00,91509.0,91579.5,91226.5,91268.5,203256.0
2026-01-04 12:15:00,91267.0,91342.5,91186.5,91197.0,122161.0
2026-01-04 12:30:00,91196.0,91355.0,91178.0,91291.0,96092.0
2026-01-04 12:45:00,91291.5,91309.5,91198.5,91273.5,60427.0
2026-01-04 13:00:00,91273.5,91471.5,91273.0,91466.5,101445.0
2026-01-04 13:15:00,91466.5,91508.5,91408.0,91487.0,92293.0
2026-01-04 13:30:00,91487.0,91508.0,91230.5,91288.5,104205.0
2026-01-04 13:45:00,91288.5,91355.0,91125.0,91207.0,113829.0
2026-01-04 14:00:00,91206.0,91383.0,91202.0,91376.5,69277.0
2026-01-04 14:15:00,91376.5,91407.5,91270.0,91335.5,60394.0
2026-01-04 14:30:00,91333.5,91396.0,91213.5,91306.0,48388.0
2026-01-04 14:45:00,91309.5,91410.5,91252.0,91284.0,61383.0
2026-01-04 15:00:00,91284.0,91403.0,91284.0,91403.0,27717.0
2026-01-04 15:15:00,91405.0,91446.5,91340.5,91423.5,57114.0
2026-01-04 15:30:00,91422.5,91571.5,91403.5,91506.5,113220.0
2026-01-04 15:45:00,91505.5,91538.5,91377.5,91450.0,61520.0
2026-01-04 16:00:00,91441.0,91558.5,91429.0,91550.5,37698.0
2026-01-04 16:15:00,91559.5,91591.5,91524.0,91562.0,59705.0
2026-01-04 16:30:00,91562.5,91562.5,91310.0,91321.0,97967.0
2026-01-04 16:45:00,91323.5,91375.0,91300.0,91340.0,52036.0
2026-01-04 17:00:00,91340.0,91422.5,91309.0,91341.0,47283.0
2026-01-04 17:15:00,91342.0,91344.0,91194.5,91272.5,97855.0
2026-01-04 17:30:00,91272.5,91305.0,91165.0,91224.0,71066.0
2026-01-04 17:45:00,91224.0,91309.5,91197.5,91304.0,57694.0
2026-01-04 18:00:00,91304.0,91331.5,91067.0,91070.5,151526.0
2026-01-04 18:15:00,91068.5,91151.0,91044.0,91105.0,85826.0
2026-01-04 18:30:00,91106.0,91191.0,91068.0,91158.0,86505.0
2026-01-04 18:45:00,91157.0,91181.0,90986.0,91163.0,164610.0
2026-01-04 19:00:00,91164.0,91241.0,91134.0,91190.5,71579.0
2026-01-04 19:15:00,91190.0,91246.5,91189.5,91237.0,48191.0
2026-01-04 19:30:00,91237.0,91387.0,91217.5,91360.0,149782.0
2026-01-04 19:45:00,91360.0,91375.0,91172.0,91206.0,99339.0
2026-01-04 20:00:00,91206.0,91219.5,91113.5,91180.0,98838.0
2026-01-04 20:15:00,91177.0,91328.0,91110.0,91314.5,114400.0
2026-01-04 20:30:00,91314.5,91359.5,91249.0,91280.0,67350.0
2026-01-04 20:45:00,91280.0,91281.0,91182.5,91211.0,56841.0
2026-01-04 21:00:00,91215.0,91273.5,91139.0,91187.5,48913.0
2026-01-04 21:15:00,91187.5,91309.5,91059.0,91302.5,113906.0
2026-01-04 21:30:00,91301.5,91438.0,91220.0,91248.0,180158.0
2026-01-04 21:45:00,91255.5,91339.5,91218.0,91315.0,59283.0
2026-01-04 22:00:00,91316.0,91418.5,91264.0,91270.5,61555.0
2026-01-04 22:15:00,91270.0,91311.0,91262.0,91292.0,36912.0
2026-01-04 22:30:00,91292.0,91408.5,91271.5,91310.5,53823.0
2026-01-04 22:45:00,91310.5,91408.0,91284.5,91334.0,52791.0
2026-01-04 23:00:00,91334.0,91413.5,91333.0,91359.5,35542.0
2026-01-04 23:15:00,91360.0,91382.5,91301.5,91302.0,41755.0
2026-01-04 23:30:00,91302.0,91303.0,91201.5,91209.5,78673.0
2026-01-04 23:45:00,91208.5,91229.0,91101.0,91144.5,81884.0
2026-01-05 00:00:00,91144.5,91211.0,90950.0,91199.0,230869.0
2026-01-05 00:15:00,91199.0,91206.5,91119.5,91177.0,46072.0
2026-01-05 00:30:00,91177.0,91181.5,90813.5,90981.5,206739.0
2026-01-05 00:45:00,90980.0,91189.5,90964.0,91093.0,74084.0
2026-01-05 01:00:00,91092.0,91159.5,91014.5,91034.0,38486.0
